"rules","support","confidence","coverage","lift","count"
"1665","{CookBks,DoItYBks,RefBks,ArtBks,ItalCook} => {ChildBks}",0.012,0.923076923076923,0.013,2.18221494817239,24
"1300","{ChildBks,DoItYBks,RefBks,GeogBks} => {ItalCook}",0.013,0.247619047619048,0.0525,2.18166561778897,26
"595","{CookBks,ArtBks,ItalCook} => {YouthBks}",0.0305,0.539823008849557,0.0565,2.18110306605882,61
"667","{RefBks,ArtBks,GeogBks} => {YouthBks}",0.0305,0.539823008849557,0.0565,2.18110306605882,61
"1781","{ChildBks,YouthBks,CookBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.0145,0.467741935483871,0.031,2.18061508384089,29
"369","{DoItYBks,GeogBks,ItalArt} => {CookBks}",0.0155,0.939393939393939,0.0165,2.17956830485833,31
"1136","{DoItYBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.0155,0.939393939393939,0.0165,2.17956830485833,31
"695","{CookBks,RefBks,GeogBks} => {YouthBks}",0.048,0.539325842696629,0.089,2.17909431392577,96
"1489","{ChildBks,YouthBks,CookBks,GeogBks} => {DoItYBks}",0.051,0.614457831325301,0.083,2.17892847987695,102
"756","{ChildBks,ArtBks,GeogBks} => {YouthBks}",0.055,0.53921568627451,0.102,2.17864923747277,110
"615","{CookBks,GeogBks,ItalCook} => {YouthBks}",0.0345,0.5390625,0.064,2.1780303030303,69
"1739","{ChildBks,YouthBks,CookBks,RefBks,GeogBks} => {DoItYBks}",0.027,0.613636363636364,0.044,2.17601547388781,54
"1405","{YouthBks,CookBks,DoItYBks,ArtBks} => {RefBks}",0.0245,0.466666666666667,0.0525,2.17560217560218,49
"1408","{ChildBks,YouthBks,RefBks,GeogBks} => {ArtBks}",0.027,0.524271844660194,0.0515,2.17540184506305,54
"162","{YouthBks,CookBks,ItalAtlas} => {ChildBks}",0.0115,0.92,0.0125,2.17494089834515,23
"932","{YouthBks,CookBks,RefBks,ItalAtlas} => {ChildBks}",0.0115,0.92,0.0125,2.17494089834515,23
"179","{ChildBks,CookBks,ItalAtlas} => {GeogBks}",0.0135,0.6,0.0225,2.17391304347826,27
"241","{DoItYBks,ItalCook,ItalArt} => {GeogBks}",0.015,0.6,0.025,2.17391304347826,30
"953","{ChildBks,CookBks,RefBks,ItalAtlas} => {GeogBks}",0.0135,0.6,0.0225,2.17391304347826,27
"1021","{DoItYBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.015,0.6,0.025,2.17391304347826,30
"1057","{CookBks,DoItYBks,ItalCook,ItalArt} => {GeogBks}",0.015,0.6,0.025,2.17391304347826,30
"1391","{YouthBks,DoItYBks,RefBks,ArtBks} => {GeogBks}",0.018,0.6,0.03,2.17391304347826,36
"1605","{CookBks,DoItYBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.015,0.6,0.025,2.17391304347826,30
"1444","{ChildBks,DoItYBks,RefBks,GeogBks} => {ArtBks}",0.0275,0.523809523809524,0.0525,2.17348350128433,55
"1471","{YouthBks,DoItYBks,ArtBks,GeogBks} => {CookBks}",0.037,0.936708860759494,0.0395,2.17333842403595,74
"661","{YouthBks,RefBks,ArtBks} => {DoItYBks}",0.03,0.612244897959184,0.049,2.17108119843682,60
"1349","{ChildBks,DoItYBks,GeogBks,ItalCook} => {YouthBks}",0.0145,0.537037037037037,0.027,2.16984661429106,29
"1704","{ChildBks,CookBks,DoItYBks,GeogBks,ItalCook} => {YouthBks}",0.0145,0.537037037037037,0.027,2.16984661429106,29
"748","{ChildBks,DoItYBks,ArtBks} => {YouthBks}",0.051,0.536842105263158,0.095,2.16905901116427,102
"701","{DoItYBks,RefBks,ArtBks} => {GeogBks}",0.032,0.598130841121495,0.0535,2.16714072870107,64
"346","{ChildBks,ArtBks,ItalArt} => {DoItYBks}",0.022,0.611111111111111,0.036,2.16706067769898,44
"77","{YouthBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.916666666666667,0.012,2.16706067769898,22
"866","{YouthBks,RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.916666666666667,0.012,2.16706067769898,22
"912","{YouthBks,CookBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.916666666666667,0.012,2.16706067769898,22
"1437","{YouthBks,CookBks,RefBks,GeogBks} => {ChildBks}",0.044,0.916666666666667,0.048,2.16706067769898,88
"1533","{YouthBks,CookBks,RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.916666666666667,0.012,2.16706067769898,22
"1427","{YouthBks,CookBks,DoItYBks,RefBks} => {GeogBks}",0.029,0.597938144329897,0.0485,2.16644255191992,58
"1442","{ChildBks,DoItYBks,RefBks,ArtBks} => {GeogBks}",0.0275,0.597826086956522,0.046,2.16603654694392,55
"1250","{ChildBks,YouthBks,DoItYBks,RefBks} => {ItalCook}",0.013,0.245283018867925,0.053,2.16108386667775,26
"681","{YouthBks,DoItYBks,RefBks} => {ChildBks}",0.053,0.913793103448276,0.058,2.16026738403848,106
"1468","{ChildBks,YouthBks,ArtBks,GeogBks} => {DoItYBks}",0.0335,0.609090909090909,0.055,2.1598968407479,67
"583","{DoItYBks,ArtBks,ItalCook} => {YouthBks}",0.0195,0.534246575342466,0.0365,2.15857202158572,39
"1329","{CookBks,DoItYBks,ArtBks,ItalCook} => {YouthBks}",0.0195,0.534246575342466,0.0365,2.15857202158572,39
"542","{DoItYBks,RefBks,ItalCook} => {ArtBks}",0.013,0.52,0.025,2.15767634854772,26
"1278","{CookBks,DoItYBks,RefBks,ItalCook} => {ArtBks}",0.013,0.52,0.025,2.15767634854772,26
"735","{ChildBks,CookBks,RefBks} => {DoItYBks}",0.0745,0.608163265306122,0.1225,2.15660732378058,149
"1322","{ChildBks,YouthBks,ArtBks,ItalCook} => {DoItYBks}",0.0155,0.607843137254902,0.0255,2.15547211792518,31
"1690","{ChildBks,YouthBks,CookBks,ArtBks,ItalCook} => {DoItYBks}",0.0155,0.607843137254902,0.0255,2.15547211792518,31
"763","{ChildBks,YouthBks,CookBks} => {ArtBks}",0.067,0.51937984496124,0.129,2.15510309112548,134
"742","{YouthBks,ArtBks,GeogBks} => {DoItYBks}",0.0395,0.607692307692308,0.065,2.15493726132024,79
"766","{ChildBks,YouthBks,DoItYBks} => {GeogBks}",0.0565,0.594736842105263,0.095,2.15484363081617,113
"1445","{ChildBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.0275,0.46218487394958,0.0595,2.15470803706098,55
"710","{CookBks,RefBks,ArtBks} => {DoItYBks}",0.0425,0.607142857142857,0.07,2.15298885511651,85
"603","{ChildBks,DoItYBks,ItalCook} => {YouthBks}",0.0245,0.532608695652174,0.046,2.15195432586737,49
"1359","{ChildBks,CookBks,DoItYBks,ItalCook} => {YouthBks}",0.0245,0.532608695652174,0.046,2.15195432586737,49
"1453","{ChildBks,CookBks,RefBks,ArtBks} => {DoItYBks}",0.037,0.60655737704918,0.061,2.15091268457156,74
"269","{YouthBks,RefBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"289","{DoItYBks,RefBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"302","{CookBks,RefBks,ItalArt} => {ChildBks}",0.015,0.909090909090909,0.0165,2.1491510853213,30
"971","{RefBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1071","{YouthBks,RefBks,ArtBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1076","{DoItYBks,RefBks,ArtBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1092","{CookBks,RefBks,ArtBks,ItalArt} => {ChildBks}",0.015,0.909090909090909,0.0165,2.1491510853213,30
"1097","{CookBks,RefBks,GeogBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1462","{CookBks,DoItYBks,RefBks,GeogBks} => {ChildBks}",0.045,0.909090909090909,0.0495,2.1491510853213,90
"1556","{RefBks,ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1575","{CookBks,RefBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1629","{CookBks,RefBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1762","{CookBks,RefBks,ArtBks,GeogBks,ItalCook,ItalArt} => {ChildBks}",0.01,0.909090909090909,0.011,2.1491510853213,20
"1748","{ChildBks,YouthBks,DoItYBks,ArtBks,GeogBks} => {CookBks}",0.031,0.925373134328358,0.0335,2.14703743463656,62
"706","{ChildBks,RefBks,ArtBks} => {DoItYBks}",0.046,0.605263157894737,0.076,2.14632325494588,92
"662","{YouthBks,DoItYBks,RefBks} => {ArtBks}",0.03,0.517241379310345,0.058,2.14622978966948,60
"594","{YouthBks,CookBks,ItalCook} => {ArtBks}",0.0305,0.516949152542373,0.059,2.14501723046628,61
"1432","{YouthBks,CookBks,DoItYBks,RefBks} => {ChildBks}",0.044,0.907216494845361,0.0485,2.14471984597012,88
"719","{CookBks,RefBks,GeogBks} => {ArtBks}",0.046,0.51685393258427,0.089,2.14462212690568,92
"1184","{ChildBks,CookBks,ArtBks,Florence} => {RefBks}",0.0115,0.46,0.025,2.14452214452214,23
"1347","{ChildBks,YouthBks,DoItYBks,ItalCook} => {GeogBks}",0.0145,0.591836734693878,0.0245,2.14433599526767,29
"1702","{ChildBks,YouthBks,CookBks,DoItYBks,ItalCook} => {GeogBks}",0.0145,0.591836734693878,0.0245,2.14433599526767,29
"197","{RefBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.90625,0.016,2.14243498817967,29
"961","{RefBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.90625,0.016,2.14243498817967,29
"982","{CookBks,RefBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.90625,0.016,2.14243498817967,29
"1428","{YouthBks,CookBks,RefBks,GeogBks} => {DoItYBks}",0.029,0.604166666666667,0.048,2.14243498817967,58
"1569","{CookBks,RefBks,ArtBks,ItalCook,ItalArt} => {ChildBks}",0.0145,0.90625,0.016,2.14243498817967,29
"1206","{ChildBks,YouthBks,GeogBks,Florence} => {CookBks}",0.012,0.923076923076923,0.013,2.14170979832233,24
"607","{CookBks,DoItYBks,ItalCook} => {YouthBks}",0.031,0.52991452991453,0.0585,2.14106880773547,62
"544","{DoItYBks,RefBks,ArtBks} => {ItalCook}",0.013,0.242990654205607,0.0535,2.14088682119478,26
"1459","{ChildBks,CookBks,RefBks,GeogBks} => {ArtBks}",0.0405,0.515923566878981,0.0785,2.14076168829453,81
"764","{ChildBks,CookBks,ArtBks} => {YouthBks}",0.067,0.529644268774704,0.1265,2.13997684353416,134
"523","{YouthBks,ArtBks,ItalCook} => {RefBks}",0.014,0.459016393442623,0.0305,2.13993656616607,28
"1244","{YouthBks,CookBks,ArtBks,ItalCook} => {RefBks}",0.014,0.459016393442623,0.0305,2.13993656616607,28
"194","{GeogBks,ItalCook,ItalArt} => {RefBks}",0.011,0.458333333333333,0.024,2.13675213675214,22
"650","{CookBks,DoItYBks,ItalCook} => {GeogBks}",0.0345,0.58974358974359,0.0585,2.13675213675214,69
"958","{ArtBks,GeogBks,ItalCook,ItalArt} => {RefBks}",0.011,0.458333333333333,0.024,2.13675213675214,22
"978","{CookBks,GeogBks,ItalCook,ItalArt} => {RefBks}",0.011,0.458333333333333,0.024,2.13675213675214,22
"1565","{CookBks,ArtBks,GeogBks,ItalCook,ItalArt} => {RefBks}",0.011,0.458333333333333,0.024,2.13675213675214,22
"689","{YouthBks,RefBks,GeogBks} => {ChildBks}",0.0515,0.903508771929825,0.057,2.13595454356933,103
"621","{DoItYBks,ArtBks,ItalCook} => {GeogBks}",0.0215,0.589041095890411,0.0365,2.13420686916816,43
"1372","{CookBks,DoItYBks,ArtBks,ItalCook} => {GeogBks}",0.0215,0.589041095890411,0.0365,2.13420686916816,43
"279","{ArtBks,GeogBks,ItalArt} => {RefBks}",0.0135,0.457627118644068,0.0295,2.1334597605784,27
"1179","{CookBks,ArtBks,GeogBks,Florence} => {RefBks}",0.0105,0.456521739130435,0.023,2.12830647613256,21
"101","{GeogBks,ItalCook,ItalAtlas} => {ChildBks}",0.0135,0.9,0.015,2.12765957446809,27
"281","{RefBks,ArtBks,ItalArt} => {ChildBks}",0.018,0.9,0.02,2.12765957446809,36
"322","{ChildBks,YouthBks,ItalArt} => {DoItYBks}",0.0105,0.6,0.0175,2.12765957446809,21
"466","{YouthBks,CookBks,Florence} => {DoItYBks}",0.012,0.6,0.02,2.12765957446809,24
"561","{DoItYBks,RefBks,ItalCook} => {ChildBks}",0.0225,0.9,0.025,2.12765957446809,45
"896","{RefBks,GeogBks,ItalCook,ItalAtlas} => {ChildBks}",0.0135,0.9,0.015,2.12765957446809,27
"927","{CookBks,GeogBks,ItalCook,ItalAtlas} => {ChildBks}",0.0135,0.9,0.015,2.12765957446809,27
"1102","{ChildBks,YouthBks,ArtBks,ItalArt} => {DoItYBks}",0.0105,0.6,0.0175,2.12765957446809,21
"1307","{CookBks,DoItYBks,RefBks,ItalCook} => {ChildBks}",0.0225,0.9,0.025,2.12765957446809,45
"1317","{YouthBks,ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.012,0.6,0.02,2.12765957446809,24
"1551","{CookBks,RefBks,GeogBks,ItalCook,ItalAtlas} => {ChildBks}",0.0135,0.9,0.015,2.12765957446809,27
"1684","{YouthBks,CookBks,ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.012,0.6,0.02,2.12765957446809,24
"732","{CookBks,DoItYBks,GeogBks} => {RefBks}",0.0495,0.456221198156682,0.1085,2.1269053527118,99
"1151","{ChildBks,DoItYBks,GeogBks,ItalArt} => {CookBks}",0.011,0.916666666666667,0.012,2.12683681361176,22
"1640","{ChildBks,DoItYBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.011,0.916666666666667,0.012,2.12683681361176,22
"1718","{YouthBks,DoItYBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0165,0.916666666666667,0.018,2.12683681361176,33
"528","{YouthBks,DoItYBks,RefBks} => {ItalCook}",0.014,0.241379310344828,0.058,2.12668995898527,28
"646","{ChildBks,DoItYBks,ItalCook} => {GeogBks}",0.027,0.58695652173913,0.046,2.12665406427221,54
"1388","{ChildBks,CookBks,DoItYBks,ItalCook} => {GeogBks}",0.027,0.58695652173913,0.046,2.12665406427221,54
"118","{ChildBks,RefBks,ItalAtlas} => {YouthBks}",0.015,0.526315789473684,0.0285,2.12652844231792,30
"1129","{ChildBks,CookBks,GeogBks,ItalArt} => {YouthBks}",0.01,0.526315789473684,0.019,2.12652844231792,20
"1638","{ChildBks,CookBks,ArtBks,GeogBks,ItalArt} => {YouthBks}",0.01,0.526315789473684,0.019,2.12652844231792,20
"670","{ChildBks,YouthBks,RefBks} => {ArtBks}",0.0425,0.512048192771084,0.083,2.12468129780533,85
"1395","{YouthBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.018,0.455696202531646,0.0395,2.12445782066035,36
"1415","{YouthBks,CookBks,ArtBks,GeogBks} => {RefBks}",0.0255,0.455357142857143,0.056,2.12287712287712,51
"730","{CookBks,DoItYBks,RefBks} => {GeogBks}",0.0495,0.585798816568047,0.0845,2.12245948031901,99
"1733","{ChildBks,YouthBks,CookBks,RefBks,GeogBks} => {ArtBks}",0.0225,0.511363636363636,0.044,2.12184081478687,45
"725","{DoItYBks,RefBks,GeogBks} => {ChildBks}",0.0525,0.897435897435897,0.0585,2.12159786627872,105
"707","{ChildBks,DoItYBks,RefBks} => {ArtBks}",0.046,0.511111111111111,0.09,2.12079299216229,92
"1448","{CookBks,RefBks,ArtBks,GeogBks} => {DoItYBks}",0.0275,0.597826086956522,0.046,2.11995066296639,55
"291","{ChildBks,DoItYBks,ItalArt} => {RefBks}",0.01,0.454545454545455,0.022,2.11909302818394,20
"1079","{ChildBks,DoItYBks,ArtBks,ItalArt} => {RefBks}",0.01,0.454545454545455,0.022,2.11909302818394,20
"614","{YouthBks,CookBks,ItalCook} => {GeogBks}",0.0345,0.584745762711864,0.059,2.11864406779661,69
"622","{ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.0215,0.597222222222222,0.036,2.11780929866036,43
"1373","{CookBks,ArtBks,GeogBks,ItalCook} => {DoItYBks}",0.0215,0.597222222222222,0.036,2.11780929866036,43
"141","{DoItYBks,RefBks,ItalAtlas} => {ChildBks}",0.017,0.894736842105263,0.019,2.11521712081622,34
"142","{ChildBks,RefBks,ItalAtlas} => {DoItYBks}",0.017,0.596491228070175,0.0285,2.11521712081622,34
"674","{YouthBks,CookBks,RefBks} => {ArtBks}",0.0395,0.509677419354839,0.0775,2.11484406371302,79
"726","{ChildBks,DoItYBks,RefBks} => {GeogBks}",0.0525,0.583333333333333,0.09,2.11352657004831,105
"575","{CookBks,GeogBks,ItalCook} => {RefBks}",0.029,0.453125,0.064,2.11247086247086,58
"800","{ChildBks,CookBks,GeogBks} => {DoItYBks}",0.089,0.595317725752508,0.1495,2.11105576507982,178
"170","{CookBks,ArtBks,ItalAtlas} => {ChildBks}",0.0125,0.892857142857143,0.014,2.11077338736913,25
"942","{CookBks,RefBks,ArtBks,ItalAtlas} => {ChildBks}",0.0125,0.892857142857143,0.014,2.11077338736913,25
"578","{CookBks,RefBks,ItalCook} => {ChildBks}",0.0415,0.89247311827957,0.0465,2.10986552784768,83
"373","{ChildBks,DoItYBks,ItalArt} => {CookBks}",0.02,0.909090909090909,0.022,2.1092596498629,40
"1126","{ChildBks,YouthBks,GeogBks,ItalArt} => {CookBks}",0.01,0.909090909090909,0.011,2.1092596498629,20
"1141","{ChildBks,DoItYBks,ArtBks,ItalArt} => {CookBks}",0.02,0.909090909090909,0.022,2.1092596498629,40
"1634","{ChildBks,YouthBks,ArtBks,GeogBks,ItalArt} => {CookBks}",0.01,0.909090909090909,0.011,2.1092596498629,20
"53","{RefBks,ItalCook,ItalAtlas} => {YouthBks}",0.012,0.521739130434783,0.023,2.10803689064559,24
"82","{CookBks,ItalCook,ItalAtlas} => {YouthBks}",0.012,0.521739130434783,0.023,2.10803689064559,24
"872","{CookBks,RefBks,ItalCook,ItalAtlas} => {YouthBks}",0.012,0.521739130434783,0.023,2.10803689064559,24
"527","{YouthBks,DoItYBks,ItalCook} => {RefBks}",0.014,0.451612903225806,0.031,2.10542146026017,28
"1254","{YouthBks,CookBks,DoItYBks,ItalCook} => {RefBks}",0.014,0.451612903225806,0.031,2.10542146026017,28
"214","{GeogBks,ItalCook,ItalArt} => {YouthBks}",0.0125,0.520833333333333,0.024,2.1043771043771,25
"993","{ArtBks,GeogBks,ItalCook,ItalArt} => {YouthBks}",0.0125,0.520833333333333,0.024,2.1043771043771,25
"1013","{CookBks,GeogBks,ItalCook,ItalArt} => {YouthBks}",0.0125,0.520833333333333,0.024,2.1043771043771,25
"1589","{CookBks,ArtBks,GeogBks,ItalCook,ItalArt} => {YouthBks}",0.0125,0.520833333333333,0.024,2.1043771043771,25
"1180","{CookBks,RefBks,ArtBks,GeogBks} => {Florence}",0.0105,0.228260869565217,0.046,2.10378681626928,21
"1455","{ChildBks,CookBks,DoItYBks,ArtBks} => {RefBks}",0.037,0.451219512195122,0.082,2.10358746944113,74
"1775","{ChildBks,YouthBks,DoItYBks,RefBks,ArtBks,GeogBks} => {CookBks}",0.0145,0.90625,0.016,2.10266821345708,29
"1714","{ChildBks,YouthBks,RefBks,ArtBks,GeogBks} => {DoItYBks}",0.016,0.592592592592593,0.027,2.10139217231416,32
"1745","{ChildBks,CookBks,RefBks,ArtBks,GeogBks} => {DoItYBks}",0.024,0.592592592592593,0.0405,2.10139217231416,48
"293","{RefBks,GeogBks,ItalArt} => {ChildBks}",0.012,0.888888888888889,0.0135,2.10139217231416,24
"1081","{RefBks,ArtBks,GeogBks,ItalArt} => {ChildBks}",0.012,0.888888888888889,0.0135,2.10139217231416,24
"1712","{YouthBks,DoItYBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.016,0.888888888888889,0.018,2.10139217231416,32
"210","{DoItYBks,ItalCook,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"335","{CookBks,GeogBks,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"988","{DoItYBks,ArtBks,ItalCook,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"1008","{CookBks,DoItYBks,ItalCook,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"1119","{CookBks,ArtBks,GeogBks,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"1583","{CookBks,DoItYBks,ArtBks,ItalCook,ItalArt} => {YouthBks}",0.013,0.52,0.025,2.1010101010101,26
"1367","{ChildBks,DoItYBks,ArtBks,ItalCook} => {GeogBks}",0.0165,0.578947368421053,0.0285,2.0976353928299,33
"1708","{ChildBks,CookBks,DoItYBks,ArtBks,ItalCook} => {GeogBks}",0.0165,0.578947368421053,0.0285,2.0976353928299,33
"554","{CookBks,RefBks,ItalCook} => {ArtBks}",0.0235,0.505376344086022,0.0465,2.09699727836523,47
"1403","{YouthBks,CookBks,DoItYBks,RefBks} => {ArtBks}",0.0245,0.505154639175258,0.0485,2.09607734097617,49
"1486","{ChildBks,YouthBks,DoItYBks,GeogBks} => {CookBks}",0.051,0.902654867256637,0.0565,2.09432683818245,102
"539","{YouthBks,CookBks,ItalCook} => {RefBks}",0.0265,0.449152542372881,0.059,2.09395124649362,53
"1297","{ChildBks,DoItYBks,RefBks,ItalCook} => {GeogBks}",0.013,0.577777777777778,0.0225,2.09339774557166,26
"1678","{ChildBks,CookBks,DoItYBks,RefBks,ItalCook} => {GeogBks}",0.013,0.577777777777778,0.0225,2.09339774557166,26
"1392","{YouthBks,RefBks,ArtBks,GeogBks} => {DoItYBks}",0.018,0.590163934426229,0.0305,2.09277990931287,36
"1406","{YouthBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.027,0.885245901639344,0.0305,2.09277990931287,54
"1747","{ChildBks,CookBks,DoItYBks,ArtBks,GeogBks} => {RefBks}",0.024,0.448598130841121,0.0535,2.09136657734789,48
"50","{CookBks,ItalAtlas,ItalArt} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"85","{ArtBks,ItalCook,ItalAtlas} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"852","{CookBks,RefBks,ItalAtlas,ItalArt} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"862","{CookBks,ArtBks,ItalAtlas,ItalArt} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"876","{RefBks,ArtBks,ItalCook,ItalAtlas} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"917","{CookBks,ArtBks,ItalCook,ItalAtlas} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"1527","{CookBks,RefBks,ArtBks,ItalAtlas,ItalArt} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"1539","{CookBks,RefBks,ArtBks,ItalCook,ItalAtlas} => {ChildBks}",0.0115,0.884615384615385,0.013,2.09128932533188,23
"752","{CookBks,DoItYBks,ArtBks} => {YouthBks}",0.0525,0.517241379310345,0.1015,2.08986415882968,105
"1396","{YouthBks,DoItYBks,RefBks,ArtBks} => {ChildBks}",0.0265,0.883333333333333,0.03,2.08825847123719,53
"325","{YouthBks,DoItYBks,ItalArt} => {CookBks}",0.0135,0.9,0.015,2.08816705336427,27
"349","{DoItYBks,ArtBks,ItalArt} => {CookBks}",0.027,0.9,0.03,2.08816705336427,54
"1106","{YouthBks,DoItYBks,ArtBks,ItalArt} => {CookBks}",0.0135,0.9,0.015,2.08816705336427,27
"1736","{ChildBks,YouthBks,DoItYBks,RefBks,GeogBks} => {CookBks}",0.027,0.9,0.03,2.08816705336427,54
"711","{CookBks,DoItYBks,RefBks} => {ArtBks}",0.0425,0.502958579881657,0.0845,2.08696506174961,85
"1491","{ChildBks,DoItYBks,ArtBks,GeogBks} => {CookBks}",0.0535,0.899159663865546,0.0595,2.08621731755347,107
"1731","{YouthBks,CookBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.0225,0.882352941176471,0.0255,2.08594075928244,45
"738","{CookBks,RefBks,GeogBks} => {ChildBks}",0.0785,0.882022471910112,0.089,2.08515950806173,157
"734","{CookBks,DoItYBks,RefBks} => {ChildBks}",0.0745,0.881656804733728,0.0845,2.08429504665184,149
"490","{CookBks,ArtBks,Florence} => {DoItYBks}",0.0185,0.587301587301587,0.0315,2.08262974220421,37
"1457","{CookBks,RefBks,ArtBks,GeogBks} => {ChildBks}",0.0405,0.880434782608696,0.046,2.08140610545791,81
"9","{ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"93","{DoItYBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"806","{RefBks,ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"816","{ArtBks,ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"827","{CookBks,ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"886","{DoItYBks,RefBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"922","{CookBks,DoItYBks,ItalCook,ItalAtlas} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
"1496","{RefBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {ChildBks}",0.011,0.88,0.0125,2.08037825059102,22
